ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
02513.HK,20260310,648.0,697.0,587.0,649.0,575.0,74.0,12.87,7467565.0,4783106337.5
02513.HK,20260311,629.0,708.0,600.0,609.5,649.0,-39.5,-6.09,4619682.0,2988728068.3
02513.HK,20260312,625.0,633.5,545.5,555.5,609.5,-54.0,-8.86,3103968.0,1801864171.5
02513.HK,20260313,551.5,582.0,519.0,530.0,555.5,-25.5,-4.59,3044232.0,1665429150.0
02513.HK,20260316,545.0,615.0,543.5,605.0,530.0,75.0,14.15,3778080.0,2214881385.7
02513.HK,20260317,609.0,639.5,593.5,621.5,605.0,16.5,2.73,2314464.0,1431967389.4
02513.HK,20260318,625.0,765.0,624.0,742.5,621.5,121.0,19.47,4439353.0,3108176749.17
02513.HK,20260319,710.0,738.0,646.0,659.0,742.5,-83.5,-11.25,2511730.0,1717849632.5
02513.HK,20260320,683.0,690.0,615.0,630.5,659.0,-28.5,-4.32,1980638.0,1278106890.1
02513.HK,20260323,600.0,633.5,571.0,590.0,630.5,-40.5,-6.42,1783482.0,1065006076.2
02513.HK,20260324,618.0,655.0,595.0,655.0,590.0,65.0,11.02,1821358.0,1144328257.18
02513.HK,20260325,685.0,760.0,663.0,760.0,655.0,105.0,16.03,3312577.0,2345635446.6
02513.HK,20260326,780.0,790.0,683.0,684.0,760.0,-76.0,-10.0,1879730.0,1359011092.1
02513.HK,20260327,684.0,696.0,641.5,668.0,684.0,-16.0,-2.34,1687128.0,1123012212.0
02513.HK,20260330,650.5,750.0,642.5,733.5,668.0,65.5,9.81,1862526.0,1318398296.0
02513.HK,20260331,720.0,755.0,672.0,693.5,733.5,-40.0,-5.45,1510602.0,1059920638.5
02513.HK,20260401,797.5,938.0,797.5,915.0,693.5,221.5,31.94,5671600.0,4981476639.7
02513.HK,20260402,891.5,900.0,764.0,779.0,915.0,-136.0,-14.86,3129684.0,2484312752.35
02513.HK,20260408,895.0,925.0,837.0,868.5,779.0,89.5,11.49,2786329.0,2478758148.5
02513.HK,20260409,897.5,999.0,862.0,929.5,868.5,61.0,7.02,2582505.0,2441152218.25
02513.HK,20260410,958.0,970.0,918.0,936.0,929.5,6.5,0.7,1309480.0,1235766579.0
02513.HK,20260413,945.0,1005.0,922.0,957.5,936.0,21.5,2.3,1485429.0,1431440548.0
02513.HK,20260414,980.0,1010.0,937.0,948.0,957.5,-9.5,-0.99,1255461.0,1220986176.0
02513.HK,20260415,976.0,982.0,825.0,867.0,948.0,-81.0,-8.54,2201225.0,1923477344.2
02513.HK,20260416,853.0,919.0,839.0,883.0,867.0,16.0,1.85,1218511.0,1086358657.693
02513.HK,20260417,880.0,911.0,860.0,891.0,883.0,8.0,0.91,858535.0,759672422.0
02513.HK,20260420,896.0,1030.0,895.0,975.0,891.0,84.0,9.43,2074290.0,2013329243.11
02513.HK,20260421,976.5,979.5,895.0,950.0,975.0,-25.0,-2.56,1119726.0,1037012346.05
02513.HK,20260422,937.5,1029.0,927.5,986.0,950.0,36.0,3.79,1368849.0,1361950814.0
02513.HK,20260423,1010.0,1078.0,984.5,1028.0,986.0,42.0,4.26,1627930.0,1672357510.18
02513.HK,20260424,1031.0,1076.0,896.0,935.0,1028.0,-93.0,-9.05,3082522.0,2959803426.2
02513.HK,20260427,916.0,934.5,872.0,914.5,935.0,-20.5,-2.19,1869017.0,1682844166.0
02513.HK,20260428,920.0,920.0,788.0,800.0,914.5,-114.5,-12.52,2524243.0,2093598967.3
02513.HK,20260429,805.0,855.0,797.0,816.5,800.0,16.5,2.06,1254283.0,1029435485.4
02513.HK,20260430,840.0,891.0,798.0,868.0,816.5,51.5,6.31,1613664.0,1377510723.5
02513.HK,20260504,881.0,967.0,880.0,957.0,868.0,89.0,10.25,1547092.0,1448074212.34
02513.HK,20260505,955.5,963.0,915.0,919.5,957.0,-37.5,-3.92,582294.0,540781413.0
02513.HK,20260506,930.0,939.0,885.0,928.5,919.5,9.0,0.98,670528.0,612033248.7
02513.HK,20260507,942.0,975.0,910.5,975.0,928.5,46.5,5.01,1157931.0,1101830312.0
02513.HK,20260508,950.0,970.0,912.0,923.0,975.0,-52.0,-5.33,568451.0,529274588.5
02513.HK,20260511,933.0,960.0,885.0,899.0,923.0,-24.0,-2.6,805989.0,736725353.56
02513.HK,20260512,918.0,918.0,831.0,840.0,899.0,-59.0,-6.56,908976.0,779777369.8
02513.HK,20260513,831.0,1168.0,831.0,1150.0,840.0,310.0,36.9,3497382.0,3560353388.8
02513.HK,20260514,1135.0,1229.0,1070.0,1090.0,1150.0,-60.0,-5.22,1641172.0,1852185122.25
02513.HK,20260515,1100.0,1125.0,1030.0,1040.0,1090.0,-50.0,-4.59,1035284.0,1113417157.5
02513.HK,20260518,1049.0,1160.0,1012.0,1137.0,1040.0,97.0,9.33,977565.0,1097242640.0
02513.HK,20260519,1118.0,1137.0,975.0,1030.0,1137.0,-107.0,-9.41,1183789.0,1210284262.7
02513.HK,20260520,1028.0,1058.0,976.0,1058.0,1030.0,28.0,2.72,747856.0,759199429.2
02513.HK,20260521,1141.0,1149.0,988.0,1010.0,1058.0,-48.0,-4.54,728016.0,758992411.8
02513.HK,20260522,1016.0,1341.0,1016.0,1282.0,1010.0,272.0,26.93,2950882.0,3628492848.7
02513.HK,20260526,1308.0,1459.0,1214.0,1345.0,1282.0,63.0,4.91,1746617.0,2350612583.9
02513.HK,20260527,1400.0,1468.0,1367.0,1425.0,1345.0,80.0,5.95,975112.0,1378630766.4
02513.HK,20260528,1440.0,1657.0,1399.0,1618.0,1425.0,193.0,13.54,1590974.0,2456835444.6
02513.HK,20260529,1650.0,1993.0,1500.0,1595.0,1618.0,-23.0,-1.42,3022028.0,5186026059.2
02513.HK,20260601,1511.0,1612.0,1394.0,1466.0,1595.0,-129.0,-8.09,1684800.0,2489044020.9
02513.HK,20260602,1460.0,1522.0,1363.0,1412.0,1466.0,-54.0,-3.68,1290915.0,1828445668.5
02513.HK,20260603,1427.0,1567.0,1420.0,1462.0,1412.0,50.0,3.54,921131.0,1380866043.9
02513.HK,20260604,1425.0,1458.0,1380.0,1426.0,1462.0,-36.0,-2.46,607741.0,857358821.1
02513.HK,20260605,1426.0,1440.0,1260.0,1297.0,1426.0,-129.0,-9.05,1442553.0,1879656353.0
02513.HK,20260608,1250.0,1479.0,1156.0,1314.0,1297.0,17.0,1.31,3667558.0,4874921611.3
02513.HK,20260609,1250.0,1300.0,1136.0,1136.0,1314.0,-178.0,-13.55,3133553.0,3805927259.08
02513.HK,20260610,1136.0,1152.0,1011.0,1048.0,1136.0,-88.0,-7.75,2709120.0,2846454773.1
02513.HK,20260611,1032.0,1130.0,1021.0,1061.0,1048.0,13.0,1.24,1715347.0,1830319187.9
02513.HK,20260612,1138.0,1200.0,1031.0,1097.0,1061.0,36.0,3.39,2517119.0,2774035033.5
02513.HK,20260615,1261.0,1620.0,1261.0,1457.0,1097.0,360.0,32.82,5528362.0,8078110261.5
02513.HK,20260616,1467.0,1650.0,1450.0,1474.0,1457.0,17.0,1.17,2943721.0,4542089126.12
02513.HK,20260617,1474.0,1739.0,1375.0,1660.0,1474.0,186.0,12.62,3824504.0,6030137911.0
02513.HK,20260618,1721.0,2094.0,1721.0,2094.0,1660.0,434.0,26.14,4916868.0,9304442926.2
02513.HK,20260622,2100.0,2980.0,2100.0,2410.0,2094.0,316.0,15.09,4599522.0,11316260673.5
02513.HK,20260623,2420.0,2422.0,1980.0,2170.0,2410.0,-240.0,-9.96,2982271.0,6412554077.65
02513.HK,20260624,2186.0,2520.0,2040.0,2174.0,2170.0,4.0,0.18,3354102.0,7693120110.3
02513.HK,20260625,2326.0,2418.0,2180.0,2350.0,2174.0,176.0,8.1,1932226.0,4484053561.3
02513.HK,20260626,2334.0,2360.0,1933.0,2046.0,2350.0,-304.0,-12.94,2124287.0,4450086419.0
02513.HK,20260629,2040.0,2108.0,1928.0,1961.0,2046.0,-85.0,-4.15,1659379.0,3306422144.0
02513.HK,20260630,1961.0,2198.0,1933.0,2104.0,1961.0,143.0,7.292197858235594,1933000.0,1730210000.0
