draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
220,9.8475,2.0499999999999976
221,3.885,-5.5575
222,1.5849999999999997,28.5875
223,-4.2225,32.7325
224,-2.1199999999999997,20.354999999999997
225,7.0649999999999995,21.3675
226,12.0,0.9074999999999975
227,-3.112499999999999,-21.377499999999998
228,3.15,8.569999999999999
229,7.617500000000001,12.7025
230,3.6425,17.805
231,-13.3475,20.955000000000002
232,2.449999999999999,1.9824999999999964
233,3.9950000000000014,4.895
234,-1.9025000000000007,35.53
235,-6.665,-3.1625000000000005
236,2.3149999999999995,16.799999999999997
237,3.6625000000000005,14.25
238,1.7199999999999989,17.98
239,5.932499999999999,24.332499999999996
240,8.48,24.545
241,8.055,12.489999999999998
242,10.9825,-3.1550000000000047
243,7.517499999999999,17.7
244,1.9725000000000001,-0.29000000000000004
245,-3.295,14.504999999999997
246,11.862499999999997,20.757499999999993
247,2.2424999999999997,31.645
248,12.879999999999999,14.169999999999998
249,13.484999999999998,-9.945
250,1.2274999999999983,16.744999999999997
251,5.275,9.375
252,10.07,22.7275
253,-4.005000000000001,10.777499999999998
254,2.892499999999999,34.2375
255,1.7849999999999997,1.2750000000000004
256,-4.0175,31.3325
257,5.8675,19.917499999999997
258,3.549999999999998,0.6999999999999984
259,-0.5899999999999995,8.765000000000002
260,-1.0050000000000003,21.9625
261,6.84,22.509999999999998
262,-3.630000000000001,8.600000000000001
263,6.2425,9.529999999999998
264,0.8549999999999995,16.717499999999998
265,-1.8125000000000002,-18.442500000000003
266,8.75,12.8875
267,-6.6625000000000005,9.4225
268,12.474999999999998,2.1049999999999978
269,12.68,2.3699999999999974
270,0.5299999999999998,-16.33
271,-6.232500000000002,-15.907499999999999
272,9.524999999999999,22.417499999999997
273,-5.4525,14.534999999999998
274,-9.015,23.404999999999998
275,9.272499999999997,-19.357499999999995
276,-0.9350000000000005,-5.390000000000006
277,0.9449999999999998,5.1925
278,-0.6175000000000006,-0.5475000000000012
279,1.5074999999999998,6.597499999999998
280,10.677499999999998,39.89
281,1.8199999999999996,20.249999999999996
282,-8.1325,-7.224999999999998
283,-3.470000000000001,26.939999999999998
284,11.587499999999999,-4.430000000000003
285,2.402500000000001,15.8125
286,0.04249999999999965,31.0125
287,-2.6425,15.819999999999997
288,8.8,5.8675000000000015
289,0.8724999999999983,17.922499999999996
290,2.5150000000000006,-11.817499999999999
291,-4.660000000000001,14.709999999999996
292,1.3949999999999996,-13.752499999999998
293,-6.685000000000001,-4.037500000000002
294,3.6124999999999994,-1.112499999999999
295,4.6625,-3.960000000000001
296,6.625,25.2925
297,-3.2925000000000004,4.1075
298,10.534999999999998,9.864999999999998
299,7.992499999999998,10.149999999999999
300,5.42,5.109999999999999
301,-15.774999999999999,22.979999999999997
302,10.837499999999999,9.037499999999998
303,9.6275,18.947499999999998
304,2.0975,-1.2450000000000019
305,2.825,19.275
306,6.414999999999999,37.7425
307,-3.065000000000001,6.102499999999997
308,14.814999999999998,20.7175
309,-0.40749999999999886,16.2725
310,3.58,10.702499999999993
311,7.282499999999999,1.6324999999999998
312,5.93,12.007499999999999
313,4.635,21.817500000000003
314,11.242500000000001,23.4525
315,-0.34499999999999975,18.232499999999998
316,-3.49,5.135
317,-0.5025000000000004,-11.717499999999998
318,12.8125,25.7125
319,5.824999999999999,17.944999999999997
320,2.4850000000000003,15.684999999999999
321,-4.202500000000001,19.4225
322,-16.087500000000002,20.3925
323,20.28,36.455
324,-8.122500000000002,4.724999999999998
325,10.7375,8.812499999999996
326,-15.082500000000001,22.4
327,-0.15250000000000075,26.509999999999998
328,-8.8325,30.8375
329,11.0175,22.6075
330,-2.3850000000000002,-5.015000000000001
331,-21.0125,-4.172500000000003
332,13.9175,20.622499999999995
333,3.2999999999999985,-12.752499999999998
334,-0.4874999999999998,24.049999999999997
335,4.494999999999999,16.2825
336,5.2349999999999985,-4.265000000000002
337,8.34,16.455
338,-8.0125,-6.502500000000002
339,0.3424999999999989,2.654999999999999
340,17.415,5.612499999999999
341,0.6299999999999994,-13.744999999999997
342,7.0925,3.2475000000000005
343,1.8575000000000004,24.45
344,1.7475,2.135
345,1.7899999999999983,26.369999999999997
346,4.140000000000001,15.419999999999998
347,6.217499999999999,3.0774999999999983
348,2.0974999999999993,27.1675
349,-4.904999999999999,16.167499999999997
350,5.592499999999999,13.329999999999998
351,-2.425,14.9475
352,16.5275,10.707499999999998
353,-2.062500000000001,3.7574999999999967
354,-2.227500000000001,-3.8750000000000018
355,7.875,-8.285
356,6.672499999999999,19.214999999999996
357,-3.662500000000001,21.9075
358,12.6375,31.6275
359,-1.78,7.639999999999999
360,4.989999999999999,11.894999999999998
361,3.3899999999999997,-30.2375
362,11.834999999999999,14.959999999999999
363,3.7150000000000007,12.807499999999997
364,0.18499999999999983,-7.720000000000004
365,12.8825,-0.5125000000000033
366,-16.84,15.5
367,9.565,11.915
368,12.319999999999999,15.382499999999999
369,12.1025,27.934999999999995
370,-1.8300000000000014,29.665
371,-12.952499999999999,24.857499999999998
372,-1.6949999999999998,1.9024999999999963
373,12.657499999999999,30.504999999999995
374,2.4099999999999997,23.385
375,-1.9699999999999993,10.554999999999998
376,-0.44999999999999973,21.049999999999997
377,6.300000000000001,4.734999999999999
378,-2.9399999999999995,10.902499999999996
379,-4.64,28.572499999999998
380,7.195,-2.0875000000000012
381,0.6125000000000007,-19.652499999999996
382,12.854999999999999,24.8925
383,-0.8175000000000003,24.689999999999998
384,1.0424999999999995,6.1625
385,14.654999999999998,24.182499999999997
386,0.1949999999999994,16.0325
387,8.157499999999999,27.765
388,5.114999999999999,-3.1475000000000013
389,-14.687499999999998,18.2775
390,8.475,26.732499999999998
391,5.93,-19.294999999999998
392,9.8475,20.227499999999996
393,1.7375000000000007,5.022499999999998
394,-2.6525,21.072499999999998
395,2.7275,-28.457499999999996
396,1.7000000000000002,6.6625
397,-1.5675000000000003,1.2299999999999986
398,22.0175,25.342499999999998
399,0.4100000000000008,11.589999999999996
400,-4.455,0.40749999999999975
401,0.37749999999999995,26.6725
402,-1.9300000000000006,6.752499999999999
403,-20.775,26.794999999999998
404,8.85,22.465
405,5.609999999999999,13.1325
406,5.659999999999998,20.055
407,7.1175,21.889999999999997
408,2.1075,30.375
409,5.185,14.16
410,6.2775,28.205
411,-0.8425000000000002,15.394999999999998
412,-3.1975000000000002,2.8549999999999986
413,-14.365000000000002,1.1324999999999967
414,6.744999999999999,12.915
415,-6.82,8.827499999999999
416,-4.260000000000001,13.402499999999996
